id,first_name,last_name,dob,email,phone,city,state,standing,major
A00711879,Sauveur,Gorger,09/09/1997,sgorger6o@university.edu,601-385-2201,Jackson,MS,JR,HUM
A00013682,Charmaine,Spering,09/20/1996,cspering6p@university.edu,832-824-2487,Houston,TX,SO,MUS
A00734273,Blake,Hartigan,04/20/2002,bhartigan6q@university.edu,260-706-9853,Fort Wayne,IN,SR,MALS
A00974660,Jozef,Wragge,04/09/2001,jwragge6r@university.edu,915-770-6409,El Paso,TX,FR,SOWK
A00757992,Sapphire,Issakov,07/01/1998,sissakov6s@university.edu,718-610-9653,Brooklyn,NY,GR,TEAE
A00881018,Evin,Clynman,01/02/1995,eclynman6t@university.edu,314-312-6647,Saint Louis,MO,GR,ADMN
A00709027,Gus,Gatty,03/04/1998,ggatty6u@university.edu,816-159-0569,Saint Joseph,MO,SR,APST
A00726028,Antonella,Espasa,09/02/1997,aespasa6v@university.edu,813-781-2497,Zephyrhills,FL,SR,DHYG
A00357384,Curtis,Slater,01/02/1997,cslater6w@university.edu,713-865-7116,Houston,TX,SR,HSRV
A00833613,Clemmy,Parcall,11/12/1998,cparcall6x@university.edu,845-304-7909,White Plains,NY,JR,ELED
A00851512,Thalia,Stiggles,10/09/2000,tstiggles6y@university.edu,225-556-1490,Baton Rouge,LA,GR,SLS
A00311863,Lynne,Scotland,06/12/1995,lscotland6z@university.edu,913-607-8709,Shawnee Mission,KS,GR,HUM
A00597714,Celeste,Conquest,07/03/2000,cconquest70@university.edu,704-381-7261,Charlotte,NC,JR,BIOM
A00072349,Wyndham,Reckus,07/09/2001,wreckus71@university.edu,208-770-6737,Boise,ID,SR,PSCI
A00408351,Sabine,Juan,02/26/2001,sjuan72@university.edu,850-918-9204,Pensacola,FL,SR,LIST
A00332405,Rosemarie,Valero,06/01/1997,rvalero73@university.edu,970-443-6871,Greeley,CO,JR,CDST
A00536329,Quint,Brockton,04/10/2000,qbrockton74@university.edu,509-690-7993,Spokane,WA,FR,ASTL
A00334290,Jarred,Cowdrey,06/28/1997,jcowdrey75@university.edu,612-928-4992,Minneapolis,MN,JR,CISP
A00624748,Elnora,Orht,11/18/1999,eorht76@university.edu,864-217-1788,Greenville,SC,FR,SWRK
A00301693,Bendick,Moncreiffe,12/23/2000,bmoncreiffe77@university.edu,817-344-7217,Fort Worth,TX,SR,MRCH
A00427771,Devi,Siemens,11/29/2002,dsiemens78@university.edu,508-414-5004,Worcester,MA,FR,HIMT
A00923916,Donny,Posten,01/07/1996,dposten79@university.edu,775-635-1704,Reno,NV,GR,ENGL
A00717273,Simonne,Eustice,03/05/1995,seustice7a@university.edu,952-909-9584,Maple Plain,MN,GR,ANTH
A00588532,Clare,Plumridge,09/26/1998,cplumridge7b@university.edu,785-258-4432,Topeka,KS,SO,MEDA
A00580916,Flossi,Gluyus,02/28/2000,fgluyus7c@university.edu,626-156-9769,Los Angeles,CA,SR,ADVR
A00636198,Nefen,Scrannage,11/16/1999,nscrannage7d@university.edu,713-107-7123,Houston,TX,GR,ME
A00805901,Rosy,Cranstoun,11/03/2001,rcranstoun7e@university.edu,864-207-5049,Greenville,SC,GR,THEA
A00260574,Amalie,Dearan,09/05/2001,adearan7f@university.edu,719-833-4832,Colorado Springs,CO,JR,EDAD
A00060148,Harmonie,Paszek,04/02/2002,hpaszek7g@university.edu,517-423-7927,Lansing,MI,JR,FNCE
A00573801,Dolf,Dunnet,01/31/1999,ddunnet7h@university.edu,212-759-3226,New York City,NY,FR,COBH
A00853234,Christean,Blagden,08/29/1995,cblagden7i@university.edu,305-524-4732,Miami,FL,JR,ADMN
A00562001,Annalee,Moohan,04/09/2002,amoohan7j@university.edu,619-615-0546,San Diego,CA,GR,NTFD
A00777424,Meggie,Calbert,05/28/1995,mcalbert7k@university.edu,469-841-0542,Garland,TX,SR,PHIL
A00727183,Wallis,O'Sharry,05/04/1999,wosharry7l@university.edu,772-238-4495,Fort Pierce,FL,SR,ALHE
A00401408,Laurens,Dellit,10/21/1995,ldellit7m@university.edu,915-237-3636,El Paso,TX,GR,SCED
A00226904,Marcellus,Fullstone,06/12/2002,mfullstone7n@university.edu,719-227-0759,Colorado Springs,CO,FR,BIOM
A00344936,Kit,Staniford,07/31/2001,kstaniford7o@university.edu,619-532-5652,San Diego,CA,SO,JOUR
A00054437,Joellyn,Balasini,01/05/1996,jbalasini7p@university.edu,434-577-3843,Charlottesville,VA,SO,BIOM
A00548804,Jacky,Hinstock,12/06/1995,jhinstock7q@university.edu,334-576-6232,Montgomery,AL,GR,ELED
A00508442,Malvin,MacMoyer,08/13/2001,mmacmoyer7r@university.edu,512-789-3636,Austin,TX,SO,FNCE
A00655624,Laural,O'Howbane,03/03/2000,lohowbane7s@university.edu,682-182-7544,Fort Worth,TX,SO,AGRI
A00321733,Solly,Fetherstonhaugh,07/12/2002,sfetherstonhaugh7t@university.edu,941-818-3859,Sarasota,FL,JR,TEAE
A00770234,Cirillo,Landis,07/27/1999,clandis7u@university.edu,818-244-8597,Los Angeles,CA,GR,SW
A00610992,El,Mordey,08/20/1997,emordey7v@university.edu,361-791-9573,Corpus Christi,TX,FR,RELI
A00882414,Theresita,Balazin,04/12/1995,tbalazin7w@university.edu,602-943-9278,Phoenix,AZ,FR,POLS
A00311464,Janessa,Rintoul,05/19/1996,jrintoul7x@university.edu,210-433-5431,San Antonio,TX,SO,PHYT
A00205398,Haywood,Cressar,12/20/2000,hcressar7y@university.edu,210-529-6083,San Antonio,TX,GR,PRST
A00669077,Franklyn,McLleese,10/17/2000,fmclleese7z@university.edu,720-134-4297,Aurora,CO,JR,PADM
A00374903,Harper,Barus,12/17/2000,hbarus80@university.edu,203-604-1781,Norwalk,CT,JR,GEOS
A00052455,Coreen,Ealam,08/15/1999,cealam81@university.edu,860-271-7308,Hartford,CT,GR,PHYT
A00301663,Gaylene,Fetters,07/05/1997,gfetters82@university.edu,517-219-4546,Lansing,MI,SO,PHIL
A00330146,Nigel,Proske,11/01/1999,nproske83@university.edu,816-621-0471,Kansas City,KS,JR,PHED
A00979998,Ninetta,Canet,09/10/2000,ncanet84@university.edu,954-433-6001,Hollywood,FL,SO,PSCI
A00259711,Franzen,Colleton,08/14/2002,fcolleton85@university.edu,316-416-1605,Wichita,KS,FR,CSCI
A00404573,Marcellus,Vasyuchov,09/17/1995,mvasyuchov86@university.edu,720-272-2593,Denver,CO,FR,UNIV
A00190348,Tedie,Portingale,12/03/2000,tportingale87@university.edu,704-942-8395,Charlotte,NC,SR,PHYS
A00956256,Doti,Getcliff,11/25/2001,dgetcliff88@university.edu,605-948-0671,Sioux Falls,SD,GR,ECED
A00230721,Rutger,Whelpton,06/16/1989,rwhelpton89@university.edu,917-241-2383,New York City,NY,GR,MEDA
A00237244,Yasmeen,Glastonbury,10/27/1997,yglastonbury8a@university.edu,520-187-7206,Tucson,AZ,GR,MRCH
A00165920,Mina,Habard,05/06/1999,mhabard8b@university.edu,941-921-7926,Naples,FL,GR,DIGM
A00719150,Glenda,Loder,07/24/1999,gloder8c@university.edu,602-650-3521,Phoenix,AZ,SR,MUS
A00969345,Bibbye,Boswood,12/16/1999,bboswood8d@university.edu,619-862-4237,San Diego,CA,SR,ASTR
A00847711,Rania,Pawson,04/06/1998,rpawson8e@university.edu,334-857-7849,Montgomery,AL,GR,GEOG
A00793746,Ruprecht,Chominski,12/03/1997,rchominski8f@university.edu,303-641-7148,Denver,CO,FR,MKTG
A00847550,Faulkner,Orrom,09/26/1996,forrom8g@university.edu,760-368-0132,Escondido,CA,SO,GEOL
A00244820,Gardy,Blagdon,11/22/1999,gblagdon8h@university.edu,317-507-6791,Indianapolis,IN,GR,PRST
A00653584,Dodi,Batcock,02/09/1999,dbatcock8i@university.edu,202-990-4651,Washington,DC,SO,EDFN
A00816728,Cosetta,Serrell,04/05/1995,cserrell8j@university.edu,907-809-4547,Fairbanks,AK,JR,ECE
A00732850,Bartlet,Lowfill,04/15/2001,blowfill8k@university.edu,203-149-0041,Hartford,CT,GR,EDUC
A00673968,Ulric,Salack,11/21/1998,usalack8l@university.edu,407-868-8869,Orlando,FL,GR,MGMT
A00514002,Blisse,Halfhyde,06/02/1995,bhalfhyde8m@university.edu,716-896-7248,Buffalo,NY,SR,POLS
A00391652,Bald,O'Leahy,04/28/1999,boleahy8n@university.edu,361-826-0187,Corpus Christi,TX,SO,INFS
A00604666,Clayson,Hoodless,11/06/2002,choodless8o@university.edu,202-121-8797,Washington,DC,SR,ARTA
A00233321,Jorgan,Hexham,03/05/1999,jhexham8p@university.edu,907-311-9321,Anchorage,AK,SR,ENGR
A00708554,Ursola,Bakhrushin,04/01/1998,ubakhrushin8q@university.edu,607-982-0349,Elmira,NY,FR,RADT
A00947542,Josey,Iliff,03/22/1996,jiliff8r@university.edu,915-205-1923,El Paso,TX,SO,PTMA
A00768615,Nancy,Kopmann,09/19/1995,nkopmann8s@university.edu,612-739-5349,Saint Paul,MN,JR,MUS
A00577695,Deonne,Polland,01/23/2000,dpolland8t@university.edu,805-546-3649,Oxnard,CA,JR,UHON
A00323425,Guenevere,Dobson,04/12/1999,gdobson8u@university.edu,318-990-4547,Shreveport,LA,SR,HUMT
A00052824,Calley,Lademann,08/04/2000,clademann8v@university.edu,505-371-2819,Las Cruces,NM,SO,AGRI
A00106705,Nonnah,Jemmison,04/13/1997,njemmison8w@university.edu,843-481-0021,Beaufort,SC,GR,SRVL
A00491642,Wenona,Barsby,08/09/2001,wbarsby8x@university.edu,212-623-0018,New York City,NY,SR,MALS
A00897325,Joan,Aitchinson,05/29/1999,jaitchinson8y@university.edu,202-409-6565,Washington,DC,SO,HUMT
A00990631,Johnathan,Stode,05/27/2001,jstode8z@university.edu,408-595-7043,San Jose,CA,JR,COMM
A00006100,Sig,Nelles,07/13/2000,snelles90@university.edu,405-178-8390,Oklahoma City,OK,JR,JAPN
A00618441,Northrop,Drain,11/23/2001,ndrain91@university.edu,304-787-1161,Huntington,WV,SO,EPID
A00041683,Mill,Rosendahl,04/25/2002,mrosendahl92@university.edu,203-583-7710,Stamford,CT,FR,STAT
A00888540,Ophelie,Hriinchenko,02/19/2002,ohriinchenko93@university.edu,978-908-8657,Boston,MA,SR,POLS
A00934867,Valeda,Corradengo,08/16/1998,vcorradengo94@university.edu,203-198-0275,New Haven,CT,GR,COL
A00617686,Leelah,Hars,05/31/1997,lhars95@university.edu,972-418-7952,Mesquite,TX,JR,BIOL
A00866854,Juan,Dallaghan,01/19/2002,jdallaghan96@university.edu,801-368-9144,Provo,UT,FR,CJCR
A00599503,Mathias,Haquard,10/04/1995,mhaquard97@university.edu,404-856-6241,Atlanta,GA,FR,TECH
A00644992,Rafaela,Akker,08/29/2000,rakker98@university.edu,754-889-0571,Fort Lauderdale,FL,JR,HETH
A00260633,Brooke,Ackerley,01/24/1997,backerley99@university.edu,626-162-4011,Corona,CA,GR,EDUC
A00995356,Goldia,Coleborn,08/27/2002,gcoleborn9a@university.edu,412-456-6785,Pittsburgh,PA,SO,HPSS
A00613409,Angy,Studman,09/13/1995,astudman9b@university.edu,612-780-9594,Minneapolis,MN,FR,HUMT
A00143934,Chiquia,Mifflin,12/08/2002,cmifflin9c@university.edu,702-861-9972,Henderson,NV,FR,PMSY
A00184686,Enrichetta,Gosnall,07/25/1999,egosnall9d@university.edu,267-594-0796,Philadelphia,PA,SO,ARTA
A00080369,Maye,Winter,10/18/2002,mwinter9e@university.edu,562-161-0085,Long Beach,CA,SR,SURV
A00443928,Janis,Werlock,04/16/1998,jwerlock9f@university.edu,616-384-4374,Grand Rapids,MI,JR,HUMT
A00870796,Maybelle,Hastin,10/08/1997,mhastin9g@university.edu,732-848-8447,New Brunswick,NJ,FR,PREH
A00978381,Maribel,Gallelli,05/28/1999,mgallelli9h@university.edu,734-763-7185,Ann Arbor,MI,SR,HUM
A00145276,Iona,Vedenyakin,09/28/1997,ivedenyakin9i@university.edu,917-950-1279,New York City,NY,SO,TECH
A00461027,Demetrius,Tilte,08/06/1999,dtilte9j@university.edu,202-177-6675,Washington,DC,GR,HPSS
A00773328,Lorna,Hawthorn,09/18/2001,lhawthorn9k@university.edu,206-433-8767,Seattle,WA,SR,POLI
A00696708,Domenico,Feldfisher,05/24/1999,dfeldfisher9l@university.edu,607-372-2435,Elmira,NY,GR,SPAN
A00719915,Marta,Billingsley,09/22/1997,mbillingsley9m@university.edu,561-678-5968,Palm Bay,FL,SR,NTFD
A00718066,Fannie,Rilston,03/31/2002,frilston9n@university.edu,508-474-8692,Cambridge,MA,FR,COUN
A00163908,Osbourn,Yerby,04/01/2001,oyerby9o@university.edu,727-577-1217,Clearwater,FL,GR,ADMN
A00976512,Chrystel,Willmetts,08/02/1997,cwillmetts9p@university.edu,816-765-9670,Kansas City,MO,FR,HPSS
A00842663,Leyla,McIllroy,01/20/2002,lmcillroy9q@university.edu,619-851-5080,San Diego,CA,SR,PSCI
A00550371,Wyatan,Butterley,08/02/2000,wbutterley9r@university.edu,202-981-9030,Washington,DC,GR,CRMJ
A00659922,Sybil,Carrack,10/25/1999,scarrack9s@university.edu,407-502-1800,Orlando,FL,SR,SPED
A00001616,Sigvard,Hasluck,02/25/2002,shasluck9t@university.edu,617-880-7974,Boston,MA,GR,STOR
A00795015,Georgeta,Klazenga,04/05/2001,gklazenga9u@university.edu,803-596-6453,Columbia,SC,SR,LDSP
A00548081,Kailey,Conibere,06/10/1996,kconibere9v@university.edu,301-746-1551,Silver Spring,MD,FR,EDCI
A00396795,Zarah,Panas,07/03/1997,zpanas9w@university.edu,214-318-6069,Dallas,TX,FR,DHYG
A00983064,Eveline,Stodd,06/20/1996,estodd9x@university.edu,215-548-7777,Philadelphia,PA,FR,ENVH
A00957892,Eduardo,Birkhead,03/19/1997,ebirkhead9y@university.edu,214-420-4025,Dallas,TX,SO,HUMT
A00769433,Yale,Shadfourth,01/23/1998,yshadfourth9z@university.edu,408-643-6159,San Jose,CA,SR,ANTH
A00892440,Juieta,Larret,12/13/1997,jlarreta0@university.edu,215-703-9562,Philadelphia,PA,FR,WEBT
A00839198,Paula,Monteith,01/25/1995,pmonteitha1@university.edu,571-782-5063,Springfield,VA,SR,ECON
A00498170,Willow,Sabate,10/13/2002,wsabatea2@university.edu,903-646-1260,Longview,TX,JR,POLI
A00914225,Ruthy,Kilcullen,08/08/2001,rkilcullena3@university.edu,661-700-7556,Palmdale,CA,SR,COBH
A00481240,Calla,Towsey,07/04/1995,ctowseya4@university.edu,318-387-8653,Monroe,LA,JR,MUS
A00161585,Fabe,Troman,04/15/2002,ftromana5@university.edu,251-561-0568,Mobile,AL,SR,EDU
A00864584,Pammi,Cornborough,11/01/1997,pcornborougha6@university.edu,202-151-1011,Washington,DC,FR,SOC
A00170513,Brigit,Spatarul,03/11/1997,bspatarula7@university.edu,210-380-1385,San Antonio,TX,SO,MSCI
A00414076,Tabbie,Basezzi,10/19/1996,tbasezzia8@university.edu,214-338-6852,Irving,TX,JR,DIGM
A00229642,Carine,Ghidetti,06/10/1998,cghidettia9@university.edu,281-233-7580,Houston,TX,SO,COL
A00861870,Muriel,Gyde,12/23/2002,mgydeaa@university.edu,847-223-5653,Palatine,IL,FR,MSCI
A00204400,Caye,Edscer,07/31/1997,cedscerab@university.edu,203-455-1637,Danbury,CT,GR,HSMP
A00396095,Devan,Dewen,09/11/2000,ddewenac@university.edu,770-380-2470,Lawrenceville,GA,GR,LDSP
A00861349,Rossie,Dally,01/17/1996,rdallyad@university.edu,616-284-4177,Grand Rapids,MI,JR,CJCR
A00776495,Suzette,Mirrlees,08/13/2000,smirrleesae@university.edu,817-647-9488,Irving,TX,SO,COBH
A00436634,Chancey,Hambers,01/17/2002,chambersaf@university.edu,562-333-1286,San Francisco,CA,JR,SPAN
A00233868,Ode,Titterington,12/07/1998,otitteringtonag@university.edu,901-146-1788,Memphis,TN,SR,CDST
A00095788,Willa,Keaton,10/24/1995,wkeatonah@university.edu,714-305-8410,Orange,CA,SR,TEAS
A00624276,Rolfe,Gabbatiss,10/28/1995,rgabbatissai@university.edu,713-439-8084,Houston,TX,JR,BMGT
A00409740,Madella,Lamartine,02/15/1996,mlamartineaj@university.edu,860-906-5057,Hartford,CT,FR,ECED
A00224820,Lamar,Swancott,10/18/2002,lswancottak@university.edu,904-162-1035,Jacksonville,FL,GR,MDT
A00576287,Dewey,Rudgard,12/13/2000,drudgardal@university.edu,410-884-1073,Baltimore,MD,SR,HIST
A00593674,Cicely,Tedder,11/07/2000,ctedderam@university.edu,706-122-2140,Athens,GA,SO,MUSC
A00277996,Leonid,Reddel,07/18/2000,lreddelan@university.edu,806-748-6851,Lubbock,TX,SR,SOC
A00502348,Dav,Gadd,03/11/1997,dgaddao@university.edu,718-452-3126,Brooklyn,NY,GR,STOR
A00220532,Fae,Huxton,05/16/2000,fhuxtonap@university.edu,925-454-1296,Hayward,CA,FR,TEAS
A00276610,Frants,Heaseman,11/04/1996,fheasemanaq@university.edu,760-351-1614,San Bernardino,CA,FR,PHED
A00468062,Waldemar,Bonifazio,07/09/2000,wbonifazioar@university.edu,661-373-1264,Bakersfield,CA,FR,SRVL
A00483643,Dirk,Sandbatch,07/02/2001,dsandbatchas@university.edu,208-361-5913,Boise,ID,FR,TECH
A00797182,Mauricio,Ballam,08/25/2000,mballamat@university.edu,623-586-7217,Phoenix,AZ,SO,CJA
A00244140,Morse,Hassey,06/01/2002,mhasseyau@university.edu,952-688-6408,Minneapolis,MN,SO,BIOL
A00426795,Brena,Incogna,09/26/1998,bincognaav@university.edu,303-788-1324,Denver,CO,SR,EDUC
A00798213,Basile,Treversh,11/27/1996,btrevershaw@university.edu,919-824-9674,Raleigh,NC,GR,ACCT
A00955047,Fairfax,Weth,08/17/1996,fwethax@university.edu,559-510-9882,Fresno,CA,FR,SCED
A00283939,Arluene,Middas,06/28/2001,amiddasay@university.edu,239-402-2471,Lehigh Acres,FL,FR,PSYC
A00479050,Boone,Fleming,10/25/2002,bflemingaz@university.edu,360-627-2588,Vancouver,WA,SR,HPSS
A00323244,Lottie,Winstanley,12/12/1999,lwinstanleyb0@university.edu,215-643-4831,Philadelphia,PA,FR,RADT
A00355464,Shepard,Clewarth,12/29/1999,sclewarthb1@university.edu,540-261-1054,Roanoke,VA,JR,PM
A00645942,Hollyanne,Sultana,07/02/1999,hsultanab2@university.edu,904-678-0702,Jacksonville,FL,FR,PEXS
A00221909,Broddie,Lawly,04/09/2000,blawlyb3@university.edu,901-261-6469,Memphis,TN,SO,WEB
A00606323,Dorree,Mosco,08/24/2000,dmoscob4@university.edu,540-363-8022,Roanoke,VA,SR,RADT
A00413864,Leena,Bushel,11/13/1998,lbushelb5@university.edu,901-245-8352,Memphis,TN,JR,ENGL
A00249515,Tallia,Abells,11/01/2001,tabellsb6@university.edu,804-852-6021,Richmond,VA,JR,PREH
A00876755,Yalonda,Farnsworth,05/10/1999,yfarnsworthb7@university.edu,907-182-5642,Anchorage,AK,GR,ASTR
A00248949,Catie,Alliston,02/01/2002,callistonb8@university.edu,646-305-6415,New York City,NY,SR,ELED
A00951025,Arlene,Antcliffe,04/21/2000,aantcliffeb9@university.edu,561-324-9153,Boynton Beach,FL,SR,HSMP
A00333884,Marylee,Chang,08/17/2001,mchangba@university.edu,510-801-7279,Irvine,CA,SO,ENTC
A00710928,Killie,Noad,07/02/2001,knoadbb@university.edu,702-905-3583,North Las Vegas,NV,GR,HETH
A00012544,Lu,Pridie,08/29/1996,lpridiebc@university.edu,432-975-9573,Midland,TX,SR,ALHS
A00631365,Murray,Fairn,07/19/1995,mfairnbd@university.edu,937-931-9963,Dayton,OH,SO,ARTA
A00786891,Leonid,Whiscard,12/13/1995,lwhiscardbe@university.edu,718-931-6219,New York City,NY,SO,EPID
A00894575,Lilith,Corradetti,10/01/2001,lcorradettibf@university.edu,336-325-5518,Greensboro,NC,SO,INFS
A00185007,Ashby,Freestone,03/21/1995,afreestonebg@university.edu,281-758-6894,Houston,TX,SO,MUSC
A00698489,Christiano,Jeacock,10/13/1995,cjeacockbh@university.edu,215-345-5110,Philadelphia,PA,JR,ALHE
A00461199,Phillipp,Pestell,03/18/2002,ppestellbi@university.edu,202-654-2267,Washington,DC,SO,CDST
A00007568,John,Coxhead,05/02/1991,jcoxheadbj@university.edu,502-653-9657,Louisville,KY,SR,GREK
A00437408,Charley,Scrinage,04/20/2000,cscrinagebk@university.edu,419-218-0608,Toledo,OH,SR,LANG
A00363353,Blair,Marguerite,12/09/2002,bmargueritebl@university.edu,562-341-6511,Los Angeles,CA,SR,POLI
A00437990,Fernando,Savile,07/31/2000,fsavilebm@university.edu,859-221-4871,Lexington,KY,JR,STOR
A00320402,Hadria,Whiston,06/19/1998,hwhistonbn@university.edu,847-265-0639,Chicago,IL,SR,ADVR
A00739039,Therine,Le Friec,02/17/1995,tlefriecbo@university.edu,937-967-7853,Dayton,OH,GR,WEBT
A00830645,Jolene,Shimman,01/16/2001,jshimmanbp@university.edu,480-590-1830,Apache Junction,AZ,JR,DIGM
A00234761,Christina,Cordy,05/19/1996,ccordybq@university.edu,773-898-5502,Chicago,IL,JR,BIOM
A00799139,Vite,Ingold,10/05/1995,vingoldbr@university.edu,313-728-1621,Detroit,MI,SR,PMSY
A00311142,Heda,March,02/14/2002,hmarchbs@university.edu,513-161-4964,Cincinnati,OH,JR,GEOS
A00342414,Mischa,Feaks,12/07/1996,mfeaksbt@university.edu,916-234-7767,Sacramento,CA,SO,PREH
A00749466,Garvey,Allingham,02/15/1995,gallinghambu@university.edu,907-220-6480,Anchorage,AK,FR,BADM
A00523761,Stanley,Warmisham,12/01/1999,swarmishambv@university.edu,540-310-4252,Fredericksburg,VA,GR,UNIV
A00048204,Hurleigh,Gutowska,03/14/2001,hgutowskabw@university.edu,314-855-4236,Saint Louis,MO,GR,MDT
A00199787,Lilllie,Thynne,10/05/1998,lthynnebx@university.edu,816-808-0134,Kansas City,MO,SO,PUBR
A00160036,Shadow,Lavender,02/13/1996,slavenderby@university.edu,512-241-9023,Austin,TX,FR,HPSS
A00513575,Rhianon,Blanchet,02/25/1997,rblanchetbz@university.edu,518-562-8282,Schenectady,NY,SR,GEOL
A00567404,Parrnell,Benedidick,04/26/2002,pbenedidickc0@university.edu,405-716-4841,Oklahoma City,OK,GR,HSCI
A00467752,Ring,Apps,09/18/1996,rappsc1@university.edu,248-485-2017,Troy,MI,SR,AGRI
A00879269,Vin,Brewitt,03/10/1997,vbrewittc2@university.edu,408-695-2119,San Jose,CA,FR,PMGT
A00536919,Victor,McAleese,02/03/1999,vmcaleesec3@university.edu,623-631-1492,Phoenix,AZ,GR,ENGR
A00350235,Ellsworth,Bogges,09/21/1995,eboggesc4@university.edu,919-632-7689,Raleigh,NC,SR,INTD
A00416388,Dacia,Murrells,07/23/1998,dmurrellsc5@university.edu,304-308-9076,Huntington,WV,FR,GREK
A00330814,Correy,Barson,12/20/2000,cbarsonc6@university.edu,505-103-6352,Albuquerque,NM,SR,INFS
A00613851,Guillaume,Tesmond,07/19/2000,gtesmondc7@university.edu,909-244-5272,San Bernardino,CA,JR,BLUE
A00051049,Angil,Radford,07/27/1997,aradfordc8@university.edu,312-247-3525,Chicago,IL,FR,UNIV
A00325995,Padraic,Nodes,12/27/1995,pnodesc9@university.edu,504-643-9004,New Orleans,LA,FR,ACCT
A00575508,Bronny,Spilisy,08/21/1997,bspilisyca@university.edu,315-251-6968,Syracuse,NY,GR,CITC
A00627634,Lilah,Grigoroni,05/07/1998,lgrigoronicb@university.edu,828-287-8743,Asheville,NC,GR,SLS
A00342294,Pincas,Fisby,06/15/1995,pfisbycc@university.edu,318-676-2785,Monroe,LA,FR,GERM
A00987847,Erwin,Vauter,12/25/1995,evautercd@university.edu,864-449-4458,Greenville,SC,JR,CRMJ
A00550232,Quintina,Tevlin,10/12/1995,qtevlince@university.edu,254-530-0883,Waco,TX,SO,PETE
A00211696,Kariotta,Tate,11/22/2002,ktatecf@university.edu,727-162-2072,Clearwater,FL,FR,SW
A00904852,Ring,Liddard,02/04/1995,rliddardcg@university.edu,901-537-2950,Memphis,TN,SR,PHSI
A00719219,Sunny,Gianelli,01/28/2000,sgianellich@university.edu,734-538-5351,Ann Arbor,MI,SR,INTD
A00947793,Shurwood,McRuvie,05/08/1999,smcruvieci@university.edu,562-287-0289,Whittier,CA,JR,TEAE
A00233384,Colette,Ambrogioli,11/17/1997,cambrogiolicj@university.edu,260-389-1365,Fort Wayne,IN,SO,RELI
A00858023,Randy,Blackhurst,07/28/2000,rblackhurstck@university.edu,720-582-0772,Denver,CO,SO,ACCT
A00526882,Bertram,Bienvenu,05/20/2002,bbienvenucl@university.edu,202-794-7246,Washington,DC,GR,COM
A00159926,Vaughan,Vellacott,10/25/2002,vvellacottcm@university.edu,734-599-1826,Ann Arbor,MI,GR,SCED
A00806908,Odelinda,Pettyfar,07/04/1995,opettyfarcn@university.edu,330-710-7440,Youngstown,OH,FR,HSRV
A00897820,Tonia,Chess,01/10/2000,tchessco@university.edu,804-145-2669,Richmond,VA,SR,UNIV
A00195668,Albie,Naptine,10/22/2001,anaptinecp@university.edu,917-766-9582,Brooklyn,NY,JR,PRST
A00541039,Anette,Moakes,10/20/1999,amoakescq@university.edu,763-227-9068,Maple Plain,MN,SO,MSDM
A00744302,Wilma,Brettor,11/07/2002,wbrettorcr@university.edu,205-273-4073,Birmingham,AL,SO,THEA
A00850552,Tildie,Offill,09/16/2002,toffillcs@university.edu,901-590-0525,Memphis,TN,FR,EDFN
A00039237,Milton,Carpe,06/10/2001,mcarpect@university.edu,616-602-9378,Grand Rapids,MI,JR,HLSC
A00426319,Lemmy,Lujan,06/17/1995,llujancu@university.edu,206-537-9624,Seattle,WA,SO,GEOL
A00506349,Betteann,Giacometti,12/27/1998,bgiacometticv@university.edu,304-101-8554,Huntington,WV,FR,MICR
A00343116,Markus,Jakoub,01/11/1997,mjakoubcw@university.edu,213-328-1497,Los Angeles,CA,JR,SLS
A00315113,Pearla,Aumerle,08/26/1998,paumerlecx@university.edu,404-796-1394,Atlanta,GA,JR,PM
A00210080,Roddy,Vicar,12/03/1995,rvicarcy@university.edu,501-468-2851,Little Rock,AR,SO,RHSC
A00398162,Cherey,Nairy,04/16/1997,cnairycz@university.edu,904-825-6481,Jacksonville,FL,SO,ASTL
